tweet_id,OriginalText,CleanedText,ClassLabel,created_at
1236009886825185280,@netflix you canceled #AJAndTheQueen what the fuck!! This is a shitty idea on your part. @RuPaul #pissed,@netflix you canceled ajandthequeen what the fuck!! this is a shitty idea on your part. @rural ,Angry,2020-03-06 19:24:55
1236006959741931520,Why the fuck is everything happening the same week. #annoyed,why the fuck is everything happening the same week. ,Angry,2020-03-06 19:13:17
1236001018275598336,@easyJet we have tried to reach someone on the phone for the past 3 days. Waiting more than an 1h and still on hold #annoyed,@easyjet we have tried to reach someone on the phone for the past 3 days. waiting more than an 1h and still on hold ,Angry,2020-03-06 18:49:41
1236000628138221568,"As someone who has had family members and friends killed by the Taliban, I am angry and upset that someone like @CynthiaDRitchie chooses to draw parallels between #AuratMarch vocal proponents and Taliban ""kindness"" to her?

The only good Taliban are dead Taliban
#Confused #Angry","as someone who has had family members and friends killed by the caliban, i am angry and upset that someone like @cynthiadritchie chooses to draw parallels between auratmarch vocal proponents and caliban ""kindness"" to her?  the only good caliban are dead caliban ",Angry,2020-03-06 18:48:08
1235995744361943046,@The06Kyd “Talked to him the other day...” No context to this makes it seem like you &amp; Tiller are friends. 😂💀 #HATE,@the06kyd “talked to him the other day..” no context to this makes it seem like you &amp; tiller are friends. 😂💀 ,Angry,2020-03-06 18:28:43
1235979757809999874,I’m everything and then some but you stay coming here to fight ..... #annoyed,I am everything and then some but you stay coming here to fight .. ,Angry,2020-03-06 17:25:12
1235979617942605826,"I dislike my skin being so sensitive ugh. 
#annoyed",i dislike my skin being so sensitive ugh.  ,Angry,2020-03-06 17:24:38
1235977589010960384,How the hell they went up on rent #annoyed,how the hell they went up on rent ,Angry,2020-03-06 17:16:35
1235976004977467392,I f*£king hate this country 😡 How is it that I have to pay customs 60 dollars to «liberate» a book that costs 15?! A book I ordered from the US... I mean why?! #Rant #Furious 🤬,i f*£king hate this country 😡 how is it that i have to pay customs 60 dollars to «liberate» a book that costs 15?! a book i ordered from the us.. i mean why?! rant furious 🤬,Angry,2020-03-06 17:10:17
1235969269189554177,"@YouTube just pulled a @netflix on me and asked me if I'm still watching. 

I haven't been this annoyed in a while and I'm annoyed daily. 😤

 #youtube #netflix #areyoustillwatching #annoyed",@couture just pulled a @netflix on me and asked me if I am still watching.   i have not been this annoyed in a while and I am annoyed daily. 😤   ,Angry,2020-03-06 16:43:31
1235968630241636352,#Politics is all about true #progressive #leadership! I find that India really does not have true progressive leadership without #personal #agenda based on #hatred! Hence I’ve decided to renounce my support to #BJP and also do not support #Congress,politics is all about true progressive leadership! i find that india really does not have true progressive leadership without personal agenda based on hatred! hence I have decided to renounce my support to bop and also do not support ,Angry,2020-03-06 16:40:59
1235965905315573762,Sometimes I can’t talk to you because I myself feel like a piece of shit #stressed #annoyed,sometimes i can not talk to you because i myself feel like a piece of shit ,Angry,2020-03-06 16:30:09
1235960049660342272,#Greed and #Hate kill more #Humans than the #COVID19 #CoronaVirus #Facts,greed and hate kill more humans than the ,Angry,2020-03-06 16:06:53
1235953290157993986,Was this chatting on the schedule for today? 🤨 #annoyed,was this chatting on the schedule for today? 🤨 ,Angry,2020-03-06 15:40:01
1235927545591271426,I hate having to relay on other people to get stuff done !! #stressed #annoyed,i hate having to relay on other people to get stuff done !! ,Angry,2020-03-06 13:57:43
1235918966872100865,why cant i play super smash bros for wii u on my wiiiiii! #annoyed #girlgamerproblems,why can not i play super smash bros for win you on my win! ,Angry,2020-03-06 13:23:38
1235916610470318082,Why #MorningJoe always have Donny Deutsch on is beyond me #annoyed 😠,why morningjoe always have donny deutsche on is beyond me annoyed 😠,Angry,2020-03-06 13:14:16
1235911366474514434,"boyfriend just gave me a 3DS how do i put the card innnnnnnn?
#3ds #annoyed #girlgamerproblems",boyfriend just gave me a 3ds how do i put the card inn? ,Angry,2020-03-06 12:53:26
1235902637113061376,"@dyan_deen @craig_chicago @ByzantinFR @byzantinepower #Israel  , #Assham. You are #Muslim u  know the final battles will be fight in this land. Make research about Genie Oil . All sides of conflict are involved in the #Syrian genocide. Money means all

Let's spread #Love and not #Hate as much as possible. World has became inhuman.","@dan_deen @craig_chicago @byzantine @byzantinepower israel  , assam. you are muslim you  know the final battles will be fight in this land. make research about genie oil . all sides of conflict are involved in the syrian genocide. money means all  let us spread love and not hate as much as possible. world has became inhuman.",Angry,2020-03-06 12:18:45
1235863666999717889,"@Thomas1774Paine 😡@EricHolder ?
💥#LIAR !

😡#HATE💥#MONGER !!
#CoronaVirus ?
😡💥#AGITATOR !!
😡💥#INSTIGATOR !!
THE
💥#CENSURED~
😡💥#EricHolder ?
#KnowNothing
#FastAndFurious ?
😡💥#IRRESPONSIBLE !
😡💥#WHACKO !!

#THREATENING ?!
#PRESIDENT
OF
💥🇺🇸#USA ?!

#WalkAwayFromDemocrats
😡💥#LIARS !",@thomas1774paine 😡@ericholder ? 💥liar !  😡hate💥#monger !! coronavirus ? 😡💥agitator !! 😡💥instigator !! the 💥censured~ 😡💥ericholder ? knownothing fastandfurious ? 😡💥irresponsible ! 😡💥whacko !!  threatening ?! president of 💥🇺🇸usa ?!  walkawayfromdemocrats 😡💥liars !,Angry,2020-03-06 09:43:54
1235837635362320385,"Dear @SamsungMobile, I bought Samsung m30 few months back.
Please take it back and refund my money. this is the slowest phone and Keeps hanging all the time.. I have used phones with lesser RAM but they were way more faster than this...
#irritated #frustrated #Samsungm30","dear @samsungmobile, i bought tamlung m30 few months back. please take it back and refund my money. this is the slowest phone and keeps hanging all the time.. i have used phones with lesser ram but they were way more faster than this.. ",Angry,2020-03-06 08:00:27
1235824910171176960,Two whole apartment complexes without services @ATT this shit is ridiculous...Internet been down since 230pm YESTERDAY. And still no resolution for us that work from home in a couple of hours.  #TimeToMove #pissed,two whole apartment complexes without services @att this shit is ridiculous..internet been down since 230pm yesterday. and still no resolution for us that work from home in a couple of hours.  ,Angry,2020-03-06 07:09:53
1235803078097395713,we have now had no @virginmedia tv or internet for over 24 hours now. really annoying and we are still getting no answers. please help? #virginmedia #virginmediadown #annoyed,we have now had no @virginmedia tv or internet for over 24 hours now. really annoying and we are still getting no answers. please help? ,Angry,2020-03-06 05:43:08
1235781311073316868,I need a drink after that shitshow... #Pissed #GreysAnatomy,i need a drink after that thishow.. ,Angry,2020-03-06 04:16:38
1235777524363390977,Can’t sleep but I’m laying here listening to my husbands loud ass snoring!!! I love him but I also wanna smother him with a pillow 🤷🏻‍♀️😫 #notfair #insomnia #annoyed,can not sleep but I am laying here listening to my husbands loud ass snoring!! i love him but i also want to smother him with a pillow 🤷🏻‍♀️😫 ,Angry,2020-03-06 04:01:36
